   -1.9959,   -1.0409
    1.5636,    0.7024
   -0.3149,    0.4954
    0.5100,    0.7505
   -0.2708,    1.1624
   -1.9242,   -1.1419
    4.9876,    5.3575
   -0.6833,   -1.5952
   -0.5244,   -5.1040
   -0.3575,   -0.7512
   -2.2823,   -1.6690
    5.7398,    4.2614
   -0.6814,   -1.8708
    0.1325,    1.5953
   -1.9959,   -0.8625
   -2.7154,   -1.3725
   -1.9959,   -1.4999
   -0.8570,   -0.9029
   -1.5499,   -0.2833
   -1.9959,   -1.5488
   -0.9134,    0.5881
   -1.5203,   -0.0660
   -1.9959,   -0.5713
   -1.9959,   -1.0895
    1.8026,    3.4337
   -0.0895,    0.0596
   -1.0019,   -1.5504
   -1.9322,   -0.9846
   -1.9959,   -2.6985
    0.9129,    2.1998
    2.3713,    2.7815
   -1.9959,   -1.0560
   -1.9959,   -1.6485
   -2.7610,   -2.5426
    0.4707,    5.1459
   -4.6285,   -3.1540
   -0.9359,   -0.6143
   -1.9959,   -4.0155
   -2.6623,   -2.2628
  -11.9142,   -8.4542
   -1.9959,   -4.3570
    0.7583,    2.4380
   -0.7290,   -0.6795
   -0.8541,   -0.4931
   -2.7134,   -1.6820
    0.7562,    0.2023
    2.8397,    3.8629
    1.0377,    2.1360
   -1.9959,   -3.3326
   -1.7914,   -1.2062
   -0.7554,   -0.0215
   -1.9959,   -1.7248
    0.3840,   -0.0599
   -0.1145,   -0.9552
   -0.7275,   -0.2819
    1.9790,    3.1067
    0.6413,   -0.2539
    0.1051,    2.1715
   -0.9434,    0.1434
   -1.9959,   -0.7685
   -2.7347,   -1.1731
   -1.9959,   -0.4562
   -1.9959,   -0.1271
   -0.1568,   -4.8730
   -1.9959,   -0.9419
   -1.9959,   -1.1869
   -1.9959,   -0.1271
   -1.9959,   -1.2447
   12.6054,   12.1615
    2.4464,    3.6026
   -1.9959,   -1.1495
    5.8880,    5.9794
   -1.3821,   -1.6820
   -1.2596,   -0.2018
    2.5709,    0.9667
    5.2365,   -1.0944
   -2.2747,   -1.3290
   -3.0442,   -2.0915
    0.1441,    1.6272
   -0.3788,    0.2319
   -0.5616,   -0.7803
   -0.3546,   -0.0020
   -1.4594,   -0.2768
   -1.5151,   -1.9997
   -1.9959,   -2.1011
   -0.2154,   -0.1295
   -0.7247,    0.0532
   -1.9959,   -3.5455
   -1.9959,   -2.2530
   -0.2262,    1.0324
   -2.1477,   -1.1685
    1.0399,   -1.3433
   -1.0585,   -0.5321
    1.0935,    1.1886
    0.0205,    0.5352
    1.1269,    1.0119
    1.3496,    2.9300
   -1.9959,   -0.5129
   -2.5326,   -0.9774
   -3.7777,   -1.5553
   -5.2918,   -1.9311
   -1.9959,   -1.2650
   -1.9959,   -0.1271
   -1.9959,   -0.7329
   -1.9959,   -0.1271
   -1.9959,   -0.1271
   -1.1324,   -0.7894
   -1.9959,   -1.2552
    3.6894,    2.6594
   -3.5808,   -1.9615
   -0.9873,   -0.0556
   -0.7108,   -0.3588
    1.8762,    2.6502
    1.3592,    2.2204
   -0.5391,    0.0654
    2.4593,    3.4424
   -0.8487,   -0.3332
    0.8213,    1.6905
   -1.6234,   -0.3196
   -2.5840,   -1.3324
   -3.5899,    1.1971
   -0.3989,   -1.9923
    0.2594,    1.7114
   -1.9959,   -1.4071
   -1.9959,   -1.6918
    0.0781,   -0.5420
   -0.3197,   -0.2568
   -4.0960,   -2.6480
    1.4193,    3.7178
   -3.6818,   -1.9175
   -2.6840,   -1.5174
